"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Schräge Brustpresse (Maschine)",,"",3,"normal",75,7,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Gym80 Brustmaschine 3014",,"",0,"warmup",50,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Gym80 Brustmaschine 3014",,"",1,"normal",80,13,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Gym80 Brustmaschine 3014",,"",2,"normal",80,12,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Fliegende (Maschine)",,"",0,"normal",100,8,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Fliegende (Maschine)",,"",1,"normal",100,5,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Bizepscurl (Kurzhantel)",,"",0,"normal",24,5,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Bizepscurl (Kurzhantel)",,"",1,"normal",24,4,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Bizepscurl (Kurzhantel)",,"",2,"normal",24,4,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Trizepsdrücken",,"",0,"normal",47.5,6,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Trizepsdrücken",,"",1,"normal",47.5,6,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Trizepsdrücken",,"",2,"normal",47.5,5,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Schulterheben (Kurzhantel)",,"",0,"normal",24,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Schulterheben (Kurzhantel)",,"",1,"normal",24,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Schulterheben (Kurzhantel)",,"",2,"normal",24,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Negativ Crunch (Gewichtet)",,"",0,"normal",30,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Negativ Crunch (Gewichtet)",,"",1,"normal",30,14,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Negativ Crunch (Gewichtet)",,"",2,"normal",30,12,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Side Bend (Kurzhantel) ",,"",0,"normal",30,20,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Side Bend (Kurzhantel) ",,"",1,"normal",30,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Side Bend (Kurzhantel) ",,"",2,"normal",30,15,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Sägezahnmuskel",,"",0,"normal",20,20,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Sägezahnmuskel",,"",1,"normal",20,20,,,
"Brust","16 Juli 2026, 16:15","16 Juli 2026, 17:47","","Sägezahnmuskel",,"",2,"normal",20,17,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Laufband",,"",0,"normal",,,1.2,600,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Laufband",,"",1,"normal",,,1.2,600,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Einbeiniges Beinstrecken",,"",0,"normal",55,12,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Einbeiniges Beinstrecken",,"",1,"normal",55,10,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Einbeiniges Beinstrecken",,"",2,"normal",55,8,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Beinbeugen sitzend",,"",0,"warmup",77,15,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Beinbeugen sitzend",,"",1,"normal",117,15,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Beinbeugen sitzend",,"",2,"normal",117,15,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Beinbeugen sitzend",,"",3,"normal",117,15,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hüftabduktion",,"",0,"normal",113,22,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hüftabduktion",,"",1,"normal",113,22,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hüftabduktion",,"",2,"normal",113,22,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hüftadduktion",,"",0,"normal",113,22,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hüftadduktion",,"",1,"normal",113,20,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hüftadduktion",,"",2,"normal",113,18,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Wadenheben stehend (Maschine)",,"",0,"normal",150,23,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Wadenheben stehend (Maschine)",,"",1,"normal",150,17,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Wadenheben stehend (Maschine)",,"",2,"normal",150,12,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hip Thrust (Maschine)",,"",0,"normal",75,15,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hip Thrust (Maschine)",,"",1,"normal",75,12,,,
"Beintraining 2","15 Juli 2026, 16:05","15 Juli 2026, 17:23","","Hip Thrust (Maschine)",,"",2,"normal",75,6,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Laufband",,"",0,"normal",,,1.2,600,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Laufband",,"",1,"normal",,,0.6,300,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Latzug (Kabel)",,"",0,"warmup",75,15,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Latzug (Kabel)",,"",1,"normal",105,10,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Latzug (Kabel)",,"",2,"normal",105,9,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Latzug (Kabel)",,"",3,"normal",105,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Iso-Laterales Rudern von oben",,"",0,"normal",65,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Iso-Laterales Rudern von oben",,"",1,"normal",65,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Iso-Laterales Rudern von oben",,"",2,"normal",65,7,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Iso-Laterales Rudern",,"",0,"normal",105,9,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Iso-Laterales Rudern",,"",1,"normal",105,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Iso-Laterales Rudern",,"",2,"normal",105,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Reverse Fliegende (Maschine)",,"",0,"normal",80,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Reverse Fliegende (Maschine)",,"",1,"normal",80,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Reverse Fliegende (Maschine)",,"",2,"normal",80,7,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Seitheben (Maschine)",,"",0,"warmup",45,15,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Seitheben (Maschine)",,"",1,"normal",65,9,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Seitheben (Maschine)",,"",2,"normal",65,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Seitheben (Maschine)",,"",3,"normal",65,8,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",45,15,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Schulterpresse sitzend (Maschine)",,"",1,"normal",60,7,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Schulterpresse sitzend (Maschine)",,"",2,"normal",60,6,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Russian Twist (Gewichtet)",,"",0,"normal",15,25,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Russian Twist (Gewichtet)",,"",1,"normal",15,22,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Russian Twist (Gewichtet)",,"",2,"normal",15,22,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Hyperextension (Gewichtet)",,"",0,"normal",24,15,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Hyperextension (Gewichtet)",,"",1,"normal",24,15,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Rückenstrecken (Maschine)",,"",0,"normal",105,15,,,
"Rücken 2","10 Juli 2026, 05:53","10 Juli 2026, 07:14","","Rückenstrecken (Maschine)",,"",1,"normal",105,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Laufband",,"",0,"normal",,,1.2,600,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Laufband",,"",1,"normal",,,0.6,300,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Brustpresse (Maschine)",,"",0,"warmup",80,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Brustpresse (Maschine)",,"",1,"normal",121,10,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Brustpresse (Maschine)",,"",2,"normal",121,9,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Brustpresse (Maschine)",,"",3,"normal",121,8,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schräge Brustpresse (Maschine)",,"",0,"warmup",45,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schräge Brustpresse (Maschine)",,"",1,"normal",75,10,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schräge Brustpresse (Maschine)",,"",2,"normal",75,8,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schräge Brustpresse (Maschine)",,"",3,"normal",75,7,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Fliegende (Maschine)",,"",0,"normal",100,8,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Fliegende (Maschine)",,"",1,"normal",100,5,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Fliegende (Maschine)",,"",2,"normal",100,5,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Preacher Curl (Maschine)",,"",0,"normal",70,7,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Preacher Curl (Maschine)",,"",1,"normal",70,7,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Preacher Curl (Maschine)",,"",2,"normal",70,5,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Bizepscurl (Kurzhantel)",,"",0,"normal",24,5,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Bizepscurl (Kurzhantel)",,"",1,"normal",24,5,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Bizepscurl (Kurzhantel)",,"",2,"normal",24,4,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Trizepsdrücken",,"",0,"normal",47.5,6,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Trizepsdrücken",,"",1,"normal",47.5,6,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Trizepsdrücken",,"",2,"normal",47.8,6,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schulterheben (Kurzhantel)",,"",0,"normal",24,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schulterheben (Kurzhantel)",,"",1,"normal",24,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Schulterheben (Kurzhantel)",,"",2,"normal",24,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Negativ Crunch (Gewichtet)",,"",0,"normal",30,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Negativ Crunch (Gewichtet)",,"",1,"normal",30,13,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Negativ Crunch (Gewichtet)",,"",2,"normal",30,12,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Side Bend (Kurzhantel) ",,"",0,"normal",30,20,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Side Bend (Kurzhantel) ",,"",1,"normal",30,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Side Bend (Kurzhantel) ",,"",2,"normal",30,15,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Sägezahnmuskel",,"",0,"normal",20,20,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Sägezahnmuskel",,"",1,"normal",20,20,,,
"Brust","9 Juli 2026, 15:55","9 Juli 2026, 17:30","","Sägezahnmuskel",,"",2,"normal",20,20,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Laufband",,"",0,"normal",,,1.1,600,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Laufband",,"",1,"normal",,,1.1,600,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Einbeiniges Beinstrecken",,"",0,"normal",55,12,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Einbeiniges Beinstrecken",,"",1,"normal",55,11,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Einbeiniges Beinstrecken",,"",2,"normal",55,10,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Beinbeugen sitzend",,"",0,"warmup",77,15,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Beinbeugen sitzend",,"",1,"normal",117,15,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Beinbeugen sitzend",,"",2,"normal",117,15,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Beinbeugen sitzend",,"",3,"normal",117,15,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hüftabduktion",,"2x14kg zusatzgewicht",0,"normal",113,25,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hüftabduktion",,"2x14kg zusatzgewicht",1,"normal",113,20,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hüftabduktion",,"2x14kg zusatzgewicht",2,"normal",113,18,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hüftadduktion",,"2x 14kg zusatzgewicht",0,"normal",113,25,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hüftadduktion",,"2x 14kg zusatzgewicht",1,"normal",113,20,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hüftadduktion",,"2x 14kg zusatzgewicht",2,"normal",113,18,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Wadenheben stehend (Maschine)",,"",0,"normal",150,20,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Wadenheben stehend (Maschine)",,"",1,"normal",150,17,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Wadenheben stehend (Maschine)",,"",2,"normal",150,15,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hip Thrust (Maschine)",,"",0,"normal",75,10,,,
"Beintraining","8 Juli 2026, 16:08","8 Juli 2026, 17:24","","Hip Thrust (Maschine)",,"",1,"normal",75,10,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Laufband",,"",0,"normal",,,1.2,600,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Laufband",,"",1,"normal",,,1.2,600,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Latzug (Kabel)",,"",0,"warmup",75,15,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Latzug (Kabel)",,"",1,"normal",105,9,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Latzug (Kabel)",,"",2,"normal",105,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Latzug (Kabel)",,"",3,"normal",105,7,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Iso-Laterales Rudern von oben",,"",0,"normal",65,11,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Iso-Laterales Rudern von oben",,"",1,"normal",65,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Iso-Laterales Rudern von oben",,"",2,"normal",65,7,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Iso-Laterales Rudern",,"",0,"normal",105,9,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Iso-Laterales Rudern",,"",1,"normal",105,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Iso-Laterales Rudern",,"",2,"normal",105,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Reverse Fliegende (Maschine)",,"",0,"normal",80,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Reverse Fliegende (Maschine)",,"",1,"normal",80,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Reverse Fliegende (Maschine)",,"",2,"normal",80,7,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Seitheben (Maschine)",,"",0,"warmup",45,15,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Seitheben (Maschine)",,"",1,"normal",65,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Seitheben (Maschine)",,"",2,"normal",65,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Seitheben (Maschine)",,"",3,"normal",65,8,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",40,15,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Schulterpresse sitzend (Maschine)",,"",1,"normal",55,11,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Schulterpresse sitzend (Maschine)",,"",2,"normal",55,10,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Russian Twist (Gewichtet)",,"",0,"normal",10,25,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Russian Twist (Gewichtet)",,"",1,"normal",10,25,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Russian Twist (Gewichtet)",,"",2,"normal",10,25,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Hyperextension (Gewichtet)",,"",0,"normal",24,15,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Hyperextension (Gewichtet)",,"",1,"normal",24,15,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Rückenstrecken (Maschine)",,"",0,"normal",105,15,,,
"Rücken 2","7 Juli 2026, 16:20","7 Juli 2026, 17:51","","Rückenstrecken (Maschine)",,"",1,"normal",105,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Laufband",,"",0,"normal",,,1.2,600,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Laufband",,"",1,"normal",,,1.2,600,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Brustpresse (Maschine)",,"",0,"warmup",75,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Brustpresse (Maschine)",,"",1,"normal",121,10,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Brustpresse (Maschine)",,"",2,"normal",121,8,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Brustpresse (Maschine)",,"",3,"normal",121,7,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schräge Brustpresse (Maschine)",,"",0,"warmup",45,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schräge Brustpresse (Maschine)",,"",1,"normal",75,9,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schräge Brustpresse (Maschine)",,"",2,"normal",75,7,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schräge Brustpresse (Maschine)",,"",3,"normal",75,7,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Fliegende (Maschine)",,"",0,"normal",100,6,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Fliegende (Maschine)",,"",1,"normal",100,5,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Fliegende (Maschine)",,"",2,"normal",100,5,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Preacher Curl (Maschine)",,"",0,"normal",70,7,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Preacher Curl (Maschine)",,"",1,"normal",70,6,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Preacher Curl (Maschine)",,"",2,"normal",70,5,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Bizepscurl (Kurzhantel)",,"",0,"normal",24,5,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Bizepscurl (Kurzhantel)",,"",1,"normal",24,5,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Bizepscurl (Kurzhantel)",,"",2,"normal",24,4,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Trizepsdrücken",,"",0,"normal",45,9,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Trizepsdrücken",,"",1,"normal",45,9,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Trizepsdrücken",,"",2,"normal",45,8,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schulterheben (Kurzhantel)",,"",0,"normal",24,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schulterheben (Kurzhantel)",,"",1,"normal",24,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Schulterheben (Kurzhantel)",,"",2,"normal",24,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Gym80 Bauchmuskelmaschine 3037",,"",0,"normal",65,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Gym80 Bauchmuskelmaschine 3037",,"",1,"normal",65,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Gym80 Bauchmuskelmaschine 3037",,"",2,"normal",65,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Side Bend (Kurzhantel) ",,"",0,"normal",30,20,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Side Bend (Kurzhantel) ",,"",1,"normal",30,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Side Bend (Kurzhantel) ",,"",2,"normal",30,15,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Sägezahnmuskel",,"",0,"normal",20,20,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Sägezahnmuskel",,"",1,"normal",20,20,,,
"Brust","6 Juli 2026, 06:02","6 Juli 2026, 07:34","","Sägezahnmuskel",,"",2,"normal",20,20,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Laufband",,"",0,"normal",,,1.2,600,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Laufband",,"",1,"normal",,,0.4,300,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Latzug (Kabel)",,"",0,"warmup",75,15,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Latzug (Kabel)",,"",1,"normal",105,10,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Latzug (Kabel)",,"",2,"normal",105,9,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Latzug (Kabel)",,"",3,"normal",105,8,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Iso-Laterales Rudern von oben",,"",0,"normal",60,11,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Iso-Laterales Rudern von oben",,"",1,"normal",60,10,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Iso-Laterales Rudern von oben",,"",2,"normal",60,10,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Iso-Laterales Rudern",,"",0,"normal",105,10,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Iso-Laterales Rudern",,"",1,"normal",105,10,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Iso-Laterales Rudern",,"",2,"normal",105,8,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Reverse Fliegende (Maschine)",,"",0,"normal",80,8,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Reverse Fliegende (Maschine)",,"",1,"normal",80,7,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Reverse Fliegende (Maschine)",,"",2,"normal",80,7,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Seitheben (Maschine)",,"",0,"warmup",45,15,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Seitheben (Maschine)",,"",1,"normal",65,8,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Seitheben (Maschine)",,"",2,"normal",65,8,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Seitheben (Maschine)",,"",3,"normal",65,8,,,
"Rücken 2","3 Juli 2026, 05:58","3 Juli 2026, 07:24","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",40,15,,,
